title,pubDate,guid,link,description
အဂတိအရှုပ်တော်ပုံကြောင့် ဂျပန်ဝန်ကြီး ၄ ဦး နုတ်ထွက်,"Thu, 14 Dec 2023 11:53:08 GMT",https://www.bbc.com/burmese/articles/c872x7p5x37o,https://www.bbc.com/burmese/articles/c872x7p5x37o,"
ဝန်ကြီးတွေအခုလို နုတ်ထွက်မှုဟာ လူထုအမြင်သဘောထားစစ်တမ်းကောက်ယူမှုမှာ ထောက်ခံနှုန်းကျဆင်းနေတဲ့ ဂျပန်ဝန်ကြီးချုပ် ဖူမီယို ခီရှီဒါအစိုးရအတွက် နောက်ထပ် ထိုးနှက်ချက်တစ်ခုဖြစ်လာပါတယ်။ "
ဒီဇင်ဘာ ၁၄ ရက် ထိပ်တန်းသတင်းများ - ထိုင်းရောက်မြန်မာတွေ ဝင်ငွေခွန် ၂ ရာခိုင်နှုန်း ပေးဆောင်ရမယ်လို့ မြန်မာသံရုံးထုတ်ပြန်,"Thu, 14 Dec 2023 11:02:32 GMT",https://www.bbc.com/burmese/articles/c6p18105y06o,https://www.bbc.com/burmese/articles/c6p18105y06o,ထိုင်းနိုင်ငံမှာ အလုပ်လုပ်ကိုင်နေကြတဲ့ မြန်မာနိုင်ငံသားတွေအနေနဲ့ လုပ်ငန်းခွင်အမျိုးအစား (Blue Collar နဲ့ White Collar) အလိုက် မြန်မာနိုင်ငံကို ဝင်ငွေခွန် ၂ ရာခိုင်နှုန်း ပေးဆောင်ရတော့မယ်လို့ ဘန်ကောက်မှာရှိတဲ့မြန်မာသံရုံးက  ဒီဇင်ဘာ ၁၃ ရက်နေ့က သတင်းထုတ်ပြန်လာပါတယ်။
ရုပ်ကြွင်းလောင်စာနဲ့ COP28 ရာသီဥတု ဆွေးနွေးပွဲ - ဒီဇင်ဘာ ၁၃ ညပိုင်း နိုင်ငံတကာ သတင်းများ,"Wed, 13 Dec 2023 15:12:27 GMT",https://www.bbc.com/burmese/articles/cp0rnmrr21po,https://www.bbc.com/burmese/articles/cp0rnmrr21po,ဒီဇင်ဘာ ၁၃ ညပိုင်း နိုင်ငံတကာ သတင်းများ
TNLA ထိန်းချုပ်ထားတဲ့ နမ့်ခမ်းမြို့ စစ်ရေးဘာဆက်ဖြစ်နေလဲ,"Sun, 10 Dec 2023 14:06:08 GMT",https://www.bbc.com/burmese/articles/cv2z23ddgpgo,https://www.bbc.com/burmese/articles/cv2z23ddgpgo,ရှမ်းပြည်မြောက်ပိုင်း မူဆယ်မြို့ရဲ့ တဖက်တချက်က နမ့်ခမ်း နဲ့ မူဆယ် ၁၀၅ မိုင်မှာ တိုက်ပွဲတွေဆက်ဖြစ်နေပါတယ်။ နမ့်ခမ်းကို TNLA တအာင်းတပ်သိမ်းထားပေမဲ့ စစ်တပ်ရဲ့ စခန်းသစ်စစ်စခန်းကို ရက် ၄၀ ကျော်တိုက်ခိုက်နေရဆဲဖြစ်ပါတယ်။
ယူကရိန်း အီးယူအကူ ဟန်ဂေရီပယ်ချ - ဒီဇင်ဘာ ၁၅ ညပိုင်း နိုင်ငံတကာသတင်းများ,"Fri, 15 Dec 2023 15:09:43 GMT",https://www.bbc.com/burmese/articles/cp9321wvpv9o,https://www.bbc.com/burmese/articles/cp9321wvpv9o,ဒီဇင်ဘာ ၁၅ ညပိုင်း နိုင်ငံတကာသတင်းများ
ခြောက်နှစ်ကြာပျောက်ဆုံးနေတဲ့ ဗြိတိန်ဆယ်ကျော်သက် ပြင်သစ်မှာ ပြန်တွေ့,"Fri, 15 Dec 2023 12:31:06 GMT",https://www.bbc.com/burmese/articles/cyj9dx1gn7lo,https://www.bbc.com/burmese/articles/cyj9dx1gn7lo,‘’အဘွားကိုချစ်တယ်။ အိမ်ပြန်ချင်တယ်’’ လို့ ယာဉ်မောင်းရဲ့ ဖုန်းကို ဌားပြီး အဲလက်စ် က သူ့အဘွား ကို မက်ဆေ့ပို့ခဲ့ပါတယ်။
ဒီဇင်ဘာ ၁၅ ရက် ထိပ်တန်းသတင်းများ - မူဆယ် ၁၀၅ မိုင်အနီးက ဗျူဟာကုန်းမှာ တိုက်ပွဲပြင်းထန်,"Fri, 15 Dec 2023 12:03:32 GMT",https://www.bbc.com/burmese/articles/cd1wxgj8lrlo,https://www.bbc.com/burmese/articles/cd1wxgj8lrlo,ရှမ်းပြည်နယ်မြောက်ပိုင်း၊ မူဆယ် ၁၀၅ မိုင်ကုန်သွယ်ရေးဇုန်အနီးက စစ်တပ်ရဲ့ အ‌ရေးပါတဲ့ ၅ မိုင် ဗျူဟာကုန်းစခန်းကို ကိုးကန့်တပ် (MNDAA) ဦးဆောင်တဲ့ မြောက်ပိုင်းမဟာမိတ်တပ်တွေက ဒီဇင်ဘာ ၁၄ ရက်ညပိုင်းမှာ ထိုးစစ်ဆင်တိုက်ခိုက်ခဲ့ပြီး ဒီနေ့မနက်ပိုင်းမှာ သိမ်းပိုက်လိုက်တယ်လို့ ဒေသခံတွေက ဘီဘီစီ ကို ပြောပါတယ်။
ဒီဇင်ဘာ ၁၆ ရက် ထိပ်တန်းသတင်းများ - ခမ်းပတ်တိုက်ပွဲမှာ စစ်တပ်ဘက်က ၁၀ ဦး သေဆုံးတယ်လို့ NUG ထုတ်ပြန်,"Sat, 16 Dec 2023 11:36:10 GMT",https://www.bbc.com/burmese/articles/c4ny51gln48o,https://www.bbc.com/burmese/articles/c4ny51gln48o,ပြည်သူ့ကာကွယ်ရေးတပ်ဖွဲ့ (PDF) တွေထိန်းချုပ်ထားတဲ့ စစ်ကိုင်းတိုင်း၊ ခမ်းပတ်မြို့မှာ စစ်တပ်နဲ့ PDF ပူးပေါင်းတပ်တွေကြား ဒီနေ့မနက်မှာ တိုက်ပွဲပြင်းထန်ခဲ့ပြီး စစ်တပ်ဘက်က ၁၀ ဦးသေဆုံးခဲ့တယ် လို့ အမျိုးသားညီညွတ်‌ရေးအစိုးရ - NUG ကနေ ထုတ်ပြန်လိုက်ပါတယ်။
ထောင့်သန်းနာရောဂါဆိုတာ ဘာလဲ၊ အသက် သေစေနိုင်လား,"Sat, 16 Dec 2023 09:12:02 GMT",https://www.bbc.com/burmese/articles/cnd7l73dr9no,https://www.bbc.com/burmese/articles/cnd7l73dr9no,အာဖရိကတောင်ပိုင်းနဲ့ အရှေ့တောင်ပိုင်းမှာ ထောင့်သန်းနာ ကူးစက်မှုတွေဖြစ်ပွားနေတယ်လို့ ကမ္ဘာ့ကျန်းမာရေးအဖွဲ့(WHO)က သတင်းဖော်ပြလာတာကြောင့် ဒီရောဂါ ဘယ်လိုပုံစံရှိလဲ၊ ဘယ်လောက်အထိ သေစေနိုင်လဲ၊ အဲဒီရောဂါကို လက်နက်သဖွယ် ပြောင်းလဲအသုံးပြုနိုင်တဲ့အန္တရာယ်ကို ရှင်းပြထားပါတယ်။
ပုပ်ရဟန်းမင်းကြီးရဲ့အကြံပေးဟောင်း ရဟန်းအမတ် ထောင်ဒဏ်ချမှတ်ခံရ,"Sun, 17 Dec 2023 12:39:37 GMT",https://www.bbc.com/burmese/articles/czqvj7e1edeo,https://www.bbc.com/burmese/articles/czqvj7e1edeo,အီတလီ ရဟန်းအမတ် အန်ဂျလို ဘတ်ချူးဟာ ဘဏ္ဍာရေးဆိုင်ရာ ရာဇဝတ်မှုတွေအတွက် ထောင်ဒဏ် ၅ နှစ်ခွဲ ချမှတ်ခံရတာဖြစ်ပါတယ်။
ဂါဇာအပစ်ရပ်မှု ရေရှည်တည်တံ့မှ ထောက်ခံမယ်လို့ ဗြိတိန်နဲ့ ဂျာမနီပြော - ဒီဇင်ဘာ ၁၇ ရက်ညပိုင်းသတင်းများ,"Sun, 17 Dec 2023 11:28:06 GMT",https://www.bbc.com/burmese/articles/cd1j75gn62zo,https://www.bbc.com/burmese/articles/cd1j75gn62zo,ဂါဇာအပစ်ရပ်မှု ရေရှည်တည်တံ့မှ ထောက်ခံမယ်လို့ ဗြိတိန်နဲ့ ဂျာမနီနိုင်ငံခြားရေးဝန်ကြီးတွေပြောလိုက်သလို ဂါဇာမှာ အပစ်ရပ်ရေး သံခင်းတမန်ခင်း ဆက်ပြီးကြိုးပမ်းနေတယ်လို့ ကာတာဝန်ကြီးချုပ်လည်း ပြောလိုက်ပါတယ်၊ နောက် အာဆီယံနဲ့ ဂျပန်ခေါင်းဆောင်တွေကလည်း ပင်လယ်ရေကြောင်း ပူးပေါင်းဆောင်ရွက်မှုတွေလုပ်ဖို့ သဘောတူလိုက်ကြတဲ့သတင်းတွေအပါအဝင် ဒီဇင်ဘာလ ၁၇ ရက်ညချမ်း နိုင်ငံတကာသတင်းတွေကို ဖတ်ရှုပါ။
ရန်ကုန် ဘာသာရေးကျောင်းက လိင်ပိုင်းဆိုင်ရာ ကျူးလွန်မှု,"Sun, 17 Dec 2023 04:23:16 GMT",https://www.bbc.com/burmese/articles/cv2q5dznvqeo,https://www.bbc.com/burmese/articles/cv2q5dznvqeo,ကျောင်းသားကလေးငယ်တွေအပေါ်  လိင်ပိုင်းဆိုင်ရာကျူးလွန်ခဲ့တယ်ဆိုတဲ့စွပ်စွဲချက်နဲ့ ရန်ကုန်မြို့၊ ပန်းဘဲတန်းမြို့နယ်၊  ၂၆ လမ်းက အစ္စလာမ်ဘာသာရေးစာသင်ကျောင်းတစ်ခုက ကျောင်းဆရာနှစ်ယောက် ရဲစခန်းမှာ အမှုဖွင့်ခံထားရပါတယ်။
ဒီဇင်ဘာ ၁၇ ရက်ထိပ်တန်းသတင်းများ - ကော့ကရိတ်၊ ကော့နွဲ့တံတားကျိုး,"Sun, 17 Dec 2023 10:16:16 GMT",https://www.bbc.com/burmese/articles/c4nymkpyv30o,https://www.bbc.com/burmese/articles/c4nymkpyv30o,ရှမ်းပြည်နယ်မြောက်ပိုင်း၊ လောက်ကိုင်မြို့မှာပိတ်မိနေခဲ့တဲ့ထိုင်းနိုင်ငံသား ၁၁၁ ဦးကို အမှတ် (၂) ထိုင်း - မြန်မာချစ်ကြည်ရေးတံတားကတဆင့် မြန်မာကနေ ထိုင်းဘက်ကို ဒီဇင်ဘာ ၁၅ ရက်နေ့က ပြန်လည်လွှဲပြောင်းပေးခဲ့ပြီး အဲဒီထဲက ၁၀ ဦးကတော့ အွန်လိုင်းငွေကြေးမှုတွေပါဝင်နေတာကြောင့် ဖမ်းဆီးထိန်းသိမ်းခံလိုက်ရပါတယ်။
အာဆီယံ - ဂျပန်ဆက်ဆံရေး နှစ် ၅၀ ပြည့်မှာ မြန်မာ့အရေး ဘာပြောခဲ့ကြလဲ,"Mon, 18 Dec 2023 12:42:28 GMT",https://www.bbc.com/burmese/articles/cz9q51qp4n1o,https://www.bbc.com/burmese/articles/cz9q51qp4n1o,ရာစုနှစ်ဝက်ကျိုးလာတဲ့ အာဆီယံ-ဂျပန်ဆက်ဆံရေး ထိပ်သီးဆွေးနွေးပွဲမှာ မြန်မာ့အရေးကိုလည်း မချန်လှပ်ဘဲ ခေါင်းဆောင်တွေ ဆွေးနွေးခဲ့ကြပါတယ်။
ဆာနေတဲ့ ကလေးတွေကို အိပ်ဆေးပေး ထိန်းနေရတဲ့ အာဖဂန်နစ္စတန်,"Mon, 18 Dec 2023 13:36:04 GMT",https://www.bbc.com/burmese/articles/c6p1wl4042ko,https://www.bbc.com/burmese/articles/c6p1wl4042ko,စားနပ်ရိက္ခာအကူအညီပေးရေးတွေဖြတ်တောက်ခံရပြီးနောက်မှာ အချို့သော အာဖဂန်တွေဟာ ကလေးတွေအစားအစာမတောင်းဖို့ စိတ်ငြိမ်ဆေးတွေတိုက်ပြီး ရုန်းကန်နေကြပါတယ်။
ဂျဘလီယာ ဒုက္ခသည်စခန်းပေါ် အစ္စရေး လေကြောင်းတိုက်ခိုက်မှုကြောင့် လူ ၁၁၀ သေဆုံး - ဒီဇင်ဘာ ၁၈ ရက် ညနေခင်း နိုင်ငံတကာသတင်းများ ,"Mon, 18 Dec 2023 13:17:04 GMT",https://www.bbc.com/burmese/articles/cevqxg2kq2po,https://www.bbc.com/burmese/articles/cevqxg2kq2po,ဒီဇင်ဘာ ၁၈ ရက် ညနေခင်း နိုင်ငံတကာသတင်းများ
၁၀၂၇ စစ်ဆင်ရေး - စစ်တပ်လက်နက်အများဆုံးသိမ်းယူခဲ့တဲ့ နမ့်ဆန်တိုက်ပွဲ,"Mon, 18 Dec 2023 06:41:04 GMT",https://www.bbc.com/burmese/articles/c3gyee5xe0jo,https://www.bbc.com/burmese/articles/c3gyee5xe0jo,နမ့်ဆန်မြို့တိုက်ပွဲမှာ စစ်တပ်ရဲ့ လက်နက်တွေ စံချိန်တင်သိမ်းဆည်းရမိခဲ့တယ်လို့ တအာင်းအမျိုးသားလွတ်မြောက်ရေးတပ်(TNLA)က ဘီဘီစီကို အတည်ပြုပါတယ်။
ဒီဇင်ဘာ ၁၈ ရက်ထိပ်တန်းသတင်းများ - ထိုင်း-မြန်မာနယ်စပ် ကရင်ပြည်နယ်ထဲက စစ်ကောင်စီတပ်စခန်း သိမ်းပိုက်ခံရ,"Mon, 18 Dec 2023 09:23:17 GMT",https://www.bbc.com/burmese/articles/cd1e0v5zn0qo,https://www.bbc.com/burmese/articles/cd1e0v5zn0qo,ကယား(ကရင်နီ)ပြည်နယ်နဲ့ ကရင်ပြည်နယ်အစပ်မှာရှိသလို သံလွင်မြစ်ကမ်းပေါ်မှာအခြေချထားတဲ့ စစ်ကောင်စီရဲ့ မို့လို့ကျိုး စခန်းကို မနေ့ ဒီဇင်ဘာ ၁၇ ရက် နေ့လယ် ၁ နာရီမှာ တော်လှန်ရေး ပူးပေါင်းအဖွဲ့တွေက သိမ်းပိုက်နိုင်ခဲ့တယ်လို့ ဖက်ဒရယ်ဒီမိုကရေစီတပ်ဖွဲ့(FFD)ကနေ သိရပါတယ်။
၁၁၁၁ စစ်ဆင်ရေး - ညောင်ရွှေရောက် လွိုင်ကော်ဟင်းထုပ်,"Mon, 11 Dec 2023 11:34:05 GMT",https://www.bbc.com/burmese/articles/c4n4gzg5yneo,https://www.bbc.com/burmese/articles/c4n4gzg5yneo,စစ်အာဏာသိမ်းမှုကို ခုခံတော်လှန်စစ်အားကောင်းတဲ့ ကယား(ကရင်နီ)ပြည်နယ်မှာ မြို့တော်လွိုင်ကော်ထဲ တိုက်ပွဲဖြစ်နေတာ ဒီဇင်ဘာ ၁၁ ရက်ဆိုရင် တစ်လတိတိပြည့်ပြီဖြစ်သလို ဒေသခံတွေရဲ့ ဘဝတွေလည်း ကစဥ့်ကလျားဖြစ်ကုန်ကြပါတယ်။
လောက်ကိုင်မှာ MNDAA က အုပ်ချုပ်ရေးဘယ်လိုထူထောင်နေလဲ,"Tue, 19 Dec 2023 10:20:28 GMT",https://www.bbc.com/burmese/articles/c3gyn421nr1o,https://www.bbc.com/burmese/articles/c3gyn421nr1o,တရုတ်-မြန်မာနယ်စပ်က ရန်လုံကျိုင်းဂိတ်မှာ ကိုးကန့်တပ်(MNDAA)က သူတို့အလံလွှင့်ထူလိုက်ပြီဖြစ်သလို MNDAA ထိန်းချုပ်ထားတဲ့ နယ်စပ်မျဉ်းအမှတ် ၁၂၅ (BP-125)က ဒုက္ခသည်စခန်းကိုလည်း ကိုးကန့်နိုင်ငံရေးနဲ့ အုပ်ချုပ်ရေးအဖွဲ့တွေ သွားရောက်ခဲ့ကြပါတယ်။
အစ္စရေး လေကြောင်းတိုက်ခိုက်မှုကြောင့် ဂါဇာတောင်နဲ့မြောက်မှာ အရပ်သား အများအပြား သေဆုံး - ဒီဇင်ဘာ ၁၉ရက် ညနေခင်း နိုင်ငံတကာသတင်းများ ,"Tue, 19 Dec 2023 13:29:43 GMT",https://www.bbc.com/burmese/articles/c19yexwz297o,https://www.bbc.com/burmese/articles/c19yexwz297o,ဒီဇင်ဘာ ၁၉ ရက် ညနေခင်း နိုင်ငံတကာသတင်းများ
မာဘယ်သရုပ်ဆောင် Jonathan Majors ရည်းစားဟောင်းကို လက်ပါမှုနဲ့အပြစ်ရှိကြောင်း တွေ့ရှိ,"Tue, 19 Dec 2023 12:34:48 GMT",https://www.bbc.com/burmese/articles/cj7gnvp9x91o,https://www.bbc.com/burmese/articles/cj7gnvp9x91o,Marvel သရုပ်ဆောင် Jonathan Majors ရည်းစားဟောင်းကို လက်ပါမှုနဲ့အပြစ်ရှိကြောင်းတွေ့ရှိခဲ့ပြီးတဲ့နောက်မှာ Marvel ဟာ သူနဲ့လက်တွဲလုပ်မယ့် အလုပ်တွေကို ဖျက်လိုက်ပြီလို့ကြေညာလာပါတယ်။
ဒီဇင်ဘာ ၁၉ ရက် ထိပ်တန်းသတင်းများ - Sex Chat လုပ်ငန်းတွေဦးဆောင်တဲ့တရုတ်နိုင်ငံသားကို မြန်မာမှာဖမ်းမိ,"Tue, 19 Dec 2023 11:35:33 GMT",https://www.bbc.com/burmese/articles/c872j412lreo,https://www.bbc.com/burmese/articles/c872j412lreo,Sex Chat ဆိုတဲ့ တရားမဝင် လိင်ပိုင်းဆိုင်ရာခြိမ်း‌ခြောက်ငွေညှစ်တဲ့လုပ်ငန်းတွေကို ဦးဆောင်နေတဲ့ တရုတ်နိုင်ငံသား စွန်း ဆိုသူကို မြန်မာနိုင်ငံထဲမှာ ဖမ်းမိခဲ့တယ်လို့ တရုတ်ပြည်သူ့လုံခြုံရေးဌာနက ထုတ်ပြန်လိုက်ပါတယ်။
ဆရာကျောင်း (သို့မဟုတ်) လွိုင်ကော်တိုက်ပွဲမှာကျဆုံးခဲ့တဲ့ ဝါရင့်တော်လှန်ရေးသမား,"Wed, 20 Dec 2023 09:19:38 GMT",https://www.bbc.com/burmese/articles/cql1qjw53l5o,https://www.bbc.com/burmese/articles/cql1qjw53l5o,၁၁၁၁ စစ်ဆင်ရေးအဖြစ် ကရင်နီတော်လှန်ရေးအင်အားစုတွေရဲ့ လွိုင်ကော်မြို့သိမ်းတိုက်ပွဲရက်စွဲတွေထဲ ဒီဇင်ဘာ ၁၆ ရက်နေ့ဟာ စစ်ကောင်စီရဲ့ လက်နက်ကြီးပစ်ခတ်မှုနဲ့ လေကြောင်းတိုက်ခိုက်မှု အဆမတန်အသုံးပြုတဲ့ ရက်တစ်ရက်ဖြစ်ခဲ့သလို ကရင်နီအမျိုးသားများကာကွယ်ရေးတပ် KNDF ရဲ့ ဗဟိုကော်မတီဝင်တစ်ဦးလည်း တိုက်ပွဲမှာအသက်ပေးခဲ့ရပါတယ်။
ကိုဗစ် လူသေဆုံးမှု ရှိတဲ့ အိန္ဒိယမှာ ထိတ်လန့်စရာမလိုဘူးလို့ ကျန်းမာရေးဝန်ကြီးပြော - ဒီဇင်ဘာ ၂၀ရက် ညပိုင်း နိုင်ငံတကာသတင်းများ,"Wed, 20 Dec 2023 17:02:17 GMT",https://www.bbc.com/burmese/articles/cyxvkp5e23vo,https://www.bbc.com/burmese/articles/cyxvkp5e23vo,ဒီဇင်ဘာ ၂၀ရက် ညပိုင်း နိုင်ငံတကာသတင်းများ
ဒီဇင်ဘာ ၂၀ ရက် ထိပ်တန်းသတင်းများ - မူဆယ်မြို့က စစ်ကောင်စီဝန်ထမ်းတွေ တရုတ်ဘက်ပြောင်းရွှေ့နေကြ,"Wed, 20 Dec 2023 15:41:40 GMT",https://www.bbc.com/burmese/articles/cd15q27qglvo,https://www.bbc.com/burmese/articles/cd15q27qglvo,ရှမ်းမြောက် နမ့်ခမ်းနဲ့ မူဆယ် ၁၀၅ မိုင်ကုန်သွယ်ရေးဇုန်တွေကို TNLA ဦးဆောင်တဲ့ မြောက်ပိုင်းမဟာမိတ်ညီနောင် ၃ ဖွဲ့က ထိန်းချုပ်ထားချိန်မှာ ပဲ ဒီနယ်မြေ ၂ ခုကြားထဲက မူဆယ်မြို့မှာ နေထိုင်တဲ့  စစ်ကောင်စီရဲ့ ဌာနဆိုင်ရာ ဝန်ထမ်းတွေ အမြန်ဆုံးပြောင်းရွှေ့ကြဖို့ ဌာနတွင်းအသိပေးမှုတွေလုပ်နေတယ်လို့ ‌ဘီဘီစီရဲ့ သတင်းရင်းမြစ်ကပြောပါတယ်။
ဖြတ်လေးဖြတ်ကြုံလာရတဲ့ ရခိုင်တောင်ပိုင်း,"Thu, 21 Dec 2023 12:57:28 GMT",https://www.bbc.com/burmese/articles/czr8ey4dy9po,https://www.bbc.com/burmese/articles/czr8ey4dy9po,ကျောက်ဖြူမှာ စစ်တပ်ကလမ်းတွေပိတ်လိုက်တဲ့အတွက် မြို့တွင်းနဲ့ မြို့ပြင်က ဒေသခံတွေမှာ စားနပ်ရိက္ခာရှားပါး ပြတ်လပ်လာတာကိုကြုံနေရပြီး အခြေခံလူတန်းစား လက်လုပ်လက်စားတွေဆိုရင် စားရေးသောက်ရေးခက်ခဲပြီး ငတ်ပြတ်တဲ့ အထိဖြစ်နေပါတယ်။
ပါကစ္စတန်မှာ အမျိုးသမီး ဆန္ဒပြသူ ၂၀၀ ကို ဖမ်းဆီး - ဒီဇင်ဘာ ၂၁ ရက် ညနေခင်း နိုင်ငံတကာ သတင်းများ,"Thu, 21 Dec 2023 14:14:03 GMT",https://www.bbc.com/burmese/articles/crg720d3pgro,https://www.bbc.com/burmese/articles/crg720d3pgro,ဒီဇင်ဘာ ၂၁ ရက် ညနေခင်း နိုင်ငံတကာသတင်းများ
ဟားမတ်စ်အဖွဲ့ ဘဏ္ဍာရေးထောက်ပံ့မှု ဘယ်လို ရလဲ,"Thu, 21 Dec 2023 07:59:28 GMT",https://www.bbc.com/burmese/articles/c4nyxeeege1o,https://www.bbc.com/burmese/articles/c4nyxeeege1o,ဟားမတ်စ်အဖွဲ့ရဲ့ ဝင်ငွေရရှိမှုတွေဟာ အကဲခတ်တွေရဲ့အပြောအရ နိုင်ငံတကာ အကူအညီတွေနဲ့ အခွန်ကောက်ခံမှုတွေကနေရရှိတာဖြစ်ပေမဲ့ ပြည်ပအဖွဲ့အစည်းတွေ၊ အလှူရှင်အဖွဲ့တွေနဲ့ နိုင်ငံတကာပိတ်ဆို့မှုတွေကို ကျော်လွှားဖို့နည်းလမ်းတွေအနေနဲ့ ဒစ်ဂျစ်တယ်ငွေကြေးတွေနဲ့ နောက်ကွယ်ကနေ နိုင်ငံတကာရင်းနှီးမြှုပ်နှံမှု ပြုလုပ်မှုတွေကနေလည်း ရရှိပါတယ်။
ဒီဇင်ဘာ ၂၁ ရက် ထိပ်တန်းသတင်းများ - မန္တလေးနန်းတွင်းက စစ်ကောင်စီအဆောင်တွေတိုက်ခိုက်ခံရ,"Thu, 21 Dec 2023 15:28:20 GMT",https://www.bbc.com/burmese/articles/c28yg0rmgr9o,https://www.bbc.com/burmese/articles/c28yg0rmgr9o,"""မနက်အစောကြီး အသံအကျယ်ကြီးကြားလိုက်ရတယ်။ ဒီမနက်တော့ အစစ်အဆေးပိုများတယ်။ နန်းတွင်းအဝင်အထွက်လည်း ပိုတင်းကျပ်သွားတယ်"" လို့ မန္တလေးဒေသခံတစ်ဦးက ပြောပါတယ်။"
လူသေဆုံးမှုရှိလာတဲ့ကိုဗစ်ကို မထိတ်လန့်ဖို့ အိန္ဒိယပြော - ဒီဇင်ဘာ ၂၀ ရက်ညပိုင်း နိုင်ငံတကာသတင်းများ,"Wed, 20 Dec 2023 17:02:17 GMT",https://www.bbc.com/burmese/articles/cyxvkp5e23vo,https://www.bbc.com/burmese/articles/cyxvkp5e23vo,ဒီဇင်ဘာ ၂၀ရက် ညပိုင်း နိုင်ငံတကာသတင်းများ
ဒုက္ခသည်စခန်းစီးနင်းစဉ် ဖမ်းထားတဲ့ ကျန်းမာရေးဝန်ထမ်းတွေကို အစ္စရေးတွေ ထိန်းသိမ်းထားဆဲ - ဒီဇင်ဘာ ၂၂ရက် ညနေခင်း နိုင်ငံတကာသတင်းများ,"Fri, 22 Dec 2023 14:24:23 GMT",https://www.bbc.com/burmese/articles/c4nyejppvkdo,https://www.bbc.com/burmese/articles/c4nyejppvkdo,ဒီဇင်ဘာ ၂၂ ရက် ညနေခင်း နိုင်ငံတကာသတင်းများ
ဒီဇင်ဘာ ၂၂ ရက် ထိပ်တန်းသတင်းများ - အမျိုးသမီး ဗိုလ်လောင်းသင်တန်းဆင်းပွဲ စစ်ခေါင်းဆောင်သွားရောက်,"Fri, 22 Dec 2023 12:05:51 GMT",https://www.bbc.com/burmese/articles/c1dynp74ln7o,https://www.bbc.com/burmese/articles/c1dynp74ln7o,ရန်ကုန်တိုင်း၊ မှော်ဘီမြို့နယ်မှာ ဒီကနေ့ ပြုလုပ်တဲ့ အမျိုးသမီး ဗိုလ်လောင်းသင်တန်းဆင်းပွဲ အမှတ်စဉ် (၁၀) ကို  စစ်ခေါင်းဆောင် ဗိုလ်ချုပ်မှူးကြီး မင်းအောင်လှိုင် တက်ရောက်ခဲ့ပါတယ်။
ပရာ့ဂ်မြို့ က ချားလ်စ်တက္ကသိုလ်မှာ ပစ်ခတ်မှုဖြစ်လို့ လူဒါဇင်ကျော်သေဆုံး,"Fri, 22 Dec 2023 08:13:29 GMT",https://www.bbc.com/burmese/articles/c10ypqvezl5o,https://www.bbc.com/burmese/articles/c10ypqvezl5o,ချက်သမ္မတနိုင်ငံ ပရာ့ဂ်မြို့ရှိ ချားလ်စ်တက္ကသိုလ်မှာ သေနတ်ပစ်ခတ်မှုဖြစ်ပွားခဲ့လို့ လူ ၁၄ ဦးသေဆုံးပြီး ၂၅ ဦးထိမှန်ဒဏ်ရာတွေရရှိခဲ့တယ်လို့ အာဏာပိုင်တွေကကြေညာပါတယ်။
ရန်ကုန် ဘာသာရေးကျောင်းက လိင်ပိုင်းဆိုင်ရာ ကျူးလွန်မှု,"Sun, 17 Dec 2023 04:23:16 GMT",https://www.bbc.com/burmese/articles/cv2q5dznvqeo,https://www.bbc.com/burmese/articles/cv2q5dznvqeo,ကျောင်းသားကလေးငယ်တွေအပေါ်  လိင်ပိုင်းဆိုင်ရာကျူးလွန်ခဲ့တယ်ဆိုတဲ့စွပ်စွဲချက်နဲ့ ရန်ကုန်မြို့၊ ပန်းဘဲတန်းမြို့နယ်၊  ၂၆ လမ်းက အစ္စလာမ်ဘာသာရေးစာသင်ကျောင်းတစ်ခုက ကျောင်းဆရာနှစ်ယောက် ရဲစခန်းမှာ အမှုဖွင့်ခံထားရပါတယ်။
ဒီဇင်ဘာ ၂၃ ရက် ထိပ်တန်းသတင်းများ  - မန်တုံမြို့ကို TNLA ထိန်းချုပ်,"Sat, 23 Dec 2023 10:02:32 GMT",https://www.bbc.com/burmese/articles/c3gy9x4k6dwo,https://www.bbc.com/burmese/articles/c3gy9x4k6dwo,ရှမ်းပြည်နယ်၊ ပလောင်ကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ၊မန်တုံမြို့ကို တအာင်းတပ် (TNLA) က ဒီကနေ့ မနက်ပိုင်းမှာ တိုက်ခိုက်သိမ်းပိုက်လိုက်တယ်လို့ ဒေသခံတွေက ဘီဘီစီကိုပြောပါတယ်။ TNLA တပ်တွေက မန်တုံအခြေစိုက် ခြေလျင်တပ်ရင်း (ခလရ-၁၃၀) ကို ဒီဇင်ဘာ ၁၄ ရက်ကတည်းက ထိုးစစ်ဆင်ခဲ့ပြီး ၁၀ ရက်ကြာ တိုက်ခိုက်ခဲ့ပြီးမှ သိမ်းနိုင်ခဲ့တာ ဖြစ်ပါတယ်။
